first_number,second_number,date,how_many
48134,706151,2016,2
48134,726169,2009,2
48134,781453,2015,2
48134,784507,2015,2
48134,800793,2015,2
48134,887797,2015,2
48134,911797,2014,3
48134,923137,2015,2
48134,986206,2014,2
48134,1189419,2011,4
48134,1243094,2015,2
48134,1265772,2014,3
48134,1276059,2015,2
48134,1584474,2016,2
48134,1906997,2015,2
48134,1981401,2013,2
48134,2058248,2018,2
48134,2202013,2018,2
48134,2613611,2018,2
48136,62090,2005,2
48136,86300,2005,3
48136,273914,2005,2
48136,284848,2005,2
48136,513804,2005,2
48136,520960,2005,2
48140,48152,2010,5
48140,57665,2006,2
48140,57666,2006,2
48140,64251,2006,2
48140,73964,2006,3
48140,74179,2011,2
48140,97742,2011,2
48140,109011,2006,2
48140,124685,2006,2
48140,128554,2006,2
48140,131857,2006,2
48140,131917,2006,2
48140,143690,2006,4
48140,157159,2014,2
48140,158896,2006,2
48140,161321,2012,2
48140,161322,2006,2
48140,174042,2006,3
48140,243554,2006,2
48140,253610,2006,2
48140,264354,2006,2
48140,292887,2006,3
48140,379936,2006,3
48140,405958,2008,2
48140,423090,2006,3
48140,461789,2018,2
48140,477729,2010,2
48140,557519,2006,2
48140,614199,2018,2
48140,650792,2006,2
48140,726169,2008,2
48140,953272,2006,2
48140,1161404,2006,2
48140,1623851,2013,2
48140,1654630,2006,2
48142,48152,2010,3
48142,49961,2010,2
48142,52565,2014,2
48142,57665,2006,2
48142,59251,2005,3
48142,60202,2014,2
48142,61316,2015,3
48142,64251,2006,4
48142,66693,2008,3
48142,73964,2006,2
48142,74153,2015,2
48142,86539,2005,4
48142,97742,2012,2
48142,99468,2010,2
48142,108801,2006,3
48142,108819,2015,2
48142,124636,2015,3
48142,128554,2006,2
48142,129977,2008,2
48142,131857,2006,2
48142,141783,2010,5
48142,142643,2008,3
48142,144407,2005,4
48142,150403,2005,3
48142,152937,2006,4
48142,161364,2008,3
48142,166865,2008,3
48142,174042,2008,3
48142,195279,2006,3
48142,195302,2015,2
48142,196993,2007,3
48142,204194,2005,2
48142,204195,2007,2
48142,204196,2008,3
48142,204873,2014,2
48142,241108,2013,3
48142,243883,2015,2
48142,275753,2006,3
48142,290819,2015,2
48142,292887,2006,2
48142,293883,2015,2
48142,339592,2015,2
48142,342169,2014,2
48142,383943,2008,4
48142,463491,2015,2
48142,464410,2006,2
48142,465428,2005,2
48142,477729,2015,2
48142,509902,2014,2
48142,509903,2007,2
48142,564942,2010,3
48142,567606,2014,4
48142,580438,2015,3
48142,581153,2013,2
48142,603708,2007,3
48142,619725,2015,2
48142,643884,2015,2
48142,650792,2006,2
48142,706611,2014,2
48142,781453,2006,3
48142,784507,2008,3
48142,800793,2015,2
48142,887797,2015,2
48142,923137,2015,2
48142,953272,2006,3
48142,1103781,2014,3
48142,1189419,2015,2
48142,1243094,2015,2
48142,1265772,2015,2
48142,1906997,2015,2
48142,1981401,2013,3
48147,179719,2005,2
48147,406129,2005,2
48147,920102,2017,2
48149,48154,2010,2
48149,50967,2011,3
48149,55285,2010,2
48149,68038,2010,3
48149,68279,2007,2
48149,105933,2011,2
48149,121458,2009,2
48149,143223,2011,2
48149,151846,2010,2
48149,152878,2011,2
48149,152944,2010,2
48149,155387,2014,2
48149,174047,2010,2
48149,179719,2010,2
48149,304634,2010,2
48149,354506,2010,2
48149,405958,2010,2
48149,433669,2014,2
48149,483418,2011,2
48149,527893,2010,2
48149,697764,2010,2
48149,875700,2010,2
48149,920452,2014,2
48149,935697,2010,2
48149,1538380,2010,2
48149,1562670,2010,2
48149,1585745,2010,2
48149,1639480,2010,2
48149,2248421,2014,2
48149,2339230,2014,2
48149,2436678,2014,2
48151,56091,2012,2
48151,91316,2011,2
48151,93140,2012,3
48151,108604,2012,2
48151,110295,2011,2
48151,124636,2011,2
48151,129838,2012,2
48151,139725,2011,2
48151,156048,2016,2
48151,204193,2011,2
48151,237005,2011,2
48151,241108,2011,4
48151,283864,2011,2
48151,411164,2016,2
48151,462127,2011,2
48151,470324,2015,3
48151,493495,2008,3
48151,604744,2015,3
48151,613928,2011,2
48151,626567,2008,2
48151,727822,2015,2
48151,779501,2008,2
48151,921542,2011,3
48151,972778,2008,2
48151,1116799,2011,3
48151,1508756,2015,2
48151,2167076,2015,2
48152,48176,2012,2
48152,48280,2005,7
48152,48492,2006,2
48152,49064,2009,4
48152,49065,2006,2
48152,49841,2005,5
48152,54765,2009,4
48152,56093,2009,3
48152,60217,2006,2
48152,60789,2019,3
48152,61316,2010,4
48152,61991,2014,2
48152,62545,2005,2
48152,64032,2007,3
48152,64298,2013,3
48152,64453,2005,2
48152,68031,2009,4
48152,69497,2007,4
48152,69499,2005,5
48152,71114,2013,2
48152,71425,2016,2
48152,71641,2015,2
48152,72550,2006,2
48152,74152,2006,4
48152,74154,2012,3
48152,74179,2010,2
48152,74184,2006,6
48152,79987,2018,3
48152,86638,2010,3
48152,87747,2007,3
48152,89403,2005,3
48152,91170,2007,2
48152,91171,2010,5
48152,91316,2011,2
48152,93140,2010,2
48152,93706,2008,3
48152,97010,2011,2
48152,97474,2007,6
48152,97742,2012,2
48152,98332,2017,2
48152,99464,2009,2
48152,99802,2005,2
48152,104338,2018,2
48152,108604,2012,2
48152,109011,2005,2
48152,110295,2011,2
48152,115806,2012,4
48152,115982,2006,4
48152,119948,2006,2
48152,120310,2014,2
48152,124299,2005,5
48152,124688,2010,5
48152,129245,2009,3
48152,129248,2009,2
48152,129360,2007,4
48152,129976,2006,5
48152,129977,2005,4
48152,130292,2014,5
48152,130576,2007,9
48152,131909,2013,2
48152,136400,2009,2
48152,137652,2010,2
48152,138716,2006,2
48152,139201,2017,5
48152,141780,2009,4
48152,141783,2005,11
48152,143690,2005,7
48152,144128,2007,4
48152,144407,2010,9
48152,148066,2009,5
48152,148067,2009,2
48152,150090,2010,3
48152,150899,2017,2
48152,152086,2015,2
48152,152872,2013,2
48152,152876,2009,2
48152,152937,2005,14
48152,153583,2017,2
48152,156048,2009,3
48152,156310,2009,4
48152,156864,2008,4
48152,157151,2012,2
48152,157159,2011,2
48152,157333,2005,2
48152,161153,2005,3
48152,161319,2017,2
48152,161344,2007,4
48152,161359,2009,2
48152,164931,2013,2
48152,167593,2018,2
48152,174043,2009,8
48152,195277,2010,2
48152,196992,2005,2
48152,204194,2009,4
48152,204195,2016,2
48152,204196,2017,4
48152,205368,2009,2
48152,207625,2019,2
48152,209724,2007,2
48152,209981,2009,6
48152,229620,2017,2
48152,229623,2006,3
48152,230673,2014,4
48152,232888,2006,2
48152,237005,2008,5
48152,241108,2005,6
48152,241277,2006,2
48152,243555,2007,6
48152,243556,2012,2
48152,243856,2008,2
48152,243880,2019,3
48152,243883,2015,2
48152,248856,2019,3
48152,253527,2017,2
48152,254164,2010,3
48152,255848,2008,2
48152,255849,2014,3
48152,256746,2017,2
48152,276518,2008,2
48152,282401,2017,7
48152,283864,2017,3
48152,287093,2010,2
48152,295420,2014,2
48152,297149,2008,4
48152,297252,2015,4
48152,317618,2006,2
48152,317619,2009,2
48152,317625,2010,2
48152,317643,2013,2
48152,326879,2005,5
48152,342169,2011,2
48152,342568,2017,5
48152,357831,2013,2
48152,362818,2006,2
48152,374861,2007,3
48152,377412,2014,2
48152,379924,2007,3
48152,379936,2005,4
48152,383943,2007,6
48152,403180,2013,4
48152,406129,2006,2
48152,406589,2005,3
48152,411164,2009,4
48152,423089,2017,2
48152,423090,2009,3
48152,426861,2019,2
48152,433389,2016,2
48152,442105,2008,2
48152,445411,2013,2
48152,464409,2012,2
48152,477729,2010,2
48152,480227,2009,3
48152,484573,2018,2
48152,492556,2009,6
48152,493495,2011,3
48152,498551,2015,2
48152,498552,2014,4
48152,509902,2019,2
48152,513489,2006,3
48152,522231,2018,3
48152,527132,2007,2
48152,527220,2011,3
48152,527420,2014,2
48152,527428,2009,2
48152,527439,2010,2
48152,527444,2009,2
48152,539627,2005,3
48152,539654,2005,4
48152,550825,2015,3
48152,564942,2005,3
48152,567605,2010,2
48152,567606,2007,2
48152,591770,2008,2
48152,592280,2008,2
48152,597341,2007,2
48152,603708,2007,5
48152,604221,2008,3
48152,604744,2015,4
48152,610374,2008,2
48152,610712,2011,2
48152,610806,2006,2
48152,611316,2018,3
48152,614193,2013,2
48152,619725,2007,3
48152,624489,2010,4
48152,624840,2017,2
48152,626567,2008,3
48152,628438,2010,2
48152,629836,2007,4
48152,631432,2007,10
48152,643884,2015,2
48152,643914,2014,2
48152,644686,2017,2
48152,657081,2012,3
48152,658724,2010,3
48152,659208,2015,3
48152,659228,2017,2
48152,659684,2006,2
48152,691079,2014,5
48152,706151,2013,4
48152,706611,2013,3
48152,706636,2013,4
48152,723981,2013,3
48152,725082,2008,4
48152,773615,2013,2
48152,777264,2018,2
48152,778753,2013,2
48152,805469,2015,2
48152,820248,2007,2
48152,825656,2012,2
48152,844474,2018,2
48152,847675,2015,3
48152,858787,2014,3
48152,860263,2008,2
48152,875162,2012,7
48152,895816,2014,3
48152,899631,2013,5
48152,900512,2009,2
48152,921542,2011,2
48152,946054,2008,2
48152,948371,2012,4
48152,953272,2012,2
48152,960050,2010,2
48152,973966,2009,3
48152,988972,2009,2
48152,1009341,2015,7
48152,1073543,2017,2
48152,1081124,2015,2
48152,1101585,2017,2
48152,1103258,2010,2
48152,1141209,2015,2
48152,1161274,2011,3
48152,1189419,2014,2
48152,1223717,2013,3
48152,1259099,2017,6
48152,1259111,2013,2
48152,1306148,2018,2
48152,1505115,2018,2
48152,1508756,2015,2
48152,1512760,2015,3
48152,1513839,2015,2
48152,1546149,2017,2
48152,1546729,2014,2
48152,1551572,2015,2
48152,1563890,2019,2
48152,1568244,2013,3
48152,1577015,2013,2
48152,1584736,2012,10
48152,1590283,2018,2
48152,1592394,2014,6
48152,1602257,2017,2
48152,1618735,2017,4
48152,1620495,2010,4
48152,1623851,2015,2
48152,1636132,2017,2
48152,1636433,2019,2
48152,1661689,2010,2
48152,1684593,2017,2
48152,1754828,2019,2
48152,1773420,2018,3
48152,1795247,2019,2
48152,1815692,2017,3
48152,1836653,2017,2
48152,1841641,2019,2
48152,1872897,2019,2
48152,1911546,2015,2
48152,1934309,2015,4
48152,1978489,2015,6
48152,1978645,2018,2
48152,1993954,2015,4
48152,2051936,2018,2
48152,2052781,2018,2
48152,2059528,2019,2
48152,2137117,2017,3
48152,2148784,2017,4
48152,2163965,2014,2
48152,2163977,2014,2
48152,2166888,2017,2
48152,2167635,2016,2
48152,2174974,2015,2
48152,2200423,2019,2
48152,2247190,2018,2
48152,2255551,2015,2
48152,2255785,2015,5
48152,2255789,2015,6
48152,2368405,2016,2
48152,2378248,2016,3
48152,2409357,2017,2
48152,2417482,2017,2
48152,2436678,2018,3
48152,2520602,2017,3
48152,2556151,2017,2
48152,2594003,2018,3
48152,2612635,2019,2
48152,2616941,2018,2
48152,2620046,2018,2
48152,2651111,2019,3
48152,2659601,2019,2
48157,139160,2009,2
48157,585826,2009,2
48157,854594,2006,2
48157,926786,2008,2
48160,76718,2007,2
48160,607545,2007,2
48160,824412,2007,2
48176,49841,2014,2
48176,61316,2014,2
48176,74184,2015,3
48176,97474,2010,2
48176,135561,2010,2
48176,141783,2014,2
48176,174042,2010,3
48176,277877,2011,3
48176,304634,2010,2
48176,318563,2014,2
48176,326879,2010,2
48176,820248,2008,2
48176,935697,2008,2
48176,1009341,2013,3
48176,2126191,2014,2
48178,49842,2006,2
48178,56091,2006,5
48178,64298,2005,4
48178,69493,2007,2
48178,95954,2006,4
48178,124636,2005,5
48178,129832,2005,2
48178,130293,2006,3
48178,131909,2006,2
48178,131919,2010,2
48178,131922,2006,2
48178,140322,2006,2
48178,152937,2007,5
48178,241257,2007,2
48178,253527,2005,2
48178,295421,2005,3
48178,318562,2013,2
48178,357831,2013,2
48178,418309,2006,2
48178,433389,2007,2
48178,464125,2009,2
48178,509902,2006,2
48178,545332,2006,2
48178,624489,2013,2
48178,657081,2011,2
48178,810790,2013,2
48178,1100396,2015,2
48178,1669849,2012,2
48179,556770,2005,2
48180,87123,2006,3
48181,80187,2006,2
48181,86493,2014,2
48181,92948,2006,2
48181,99464,2018,2
48181,128556,2005,2
48181,139293,2006,3
48181,141783,2013,3
48181,152883,2017,3
48181,152937,2006,3
48181,157626,2005,2
48181,161153,2006,5
48181,170327,2006,3
48181,195277,2009,2
48181,204194,2018,2
48181,277877,2006,3
48181,280076,2006,2
48181,379936,2013,3
48181,406589,2014,2
48181,445362,2017,2
48181,579866,2010,2
48181,615737,2017,3
48181,624489,2012,2
48181,697324,2010,2
48181,706151,2013,2
48181,911797,2018,2
48181,930116,2011,2
48181,1138697,2017,2
48181,1223717,2014,3
48181,1276059,2014,2
48181,1518661,2019,2
48181,1623852,2012,2
48181,1639672,2017,2
48181,2002735,2014,3
48181,2030707,2017,2
48181,2034939,2014,2
48181,2035902,2017,2
48181,2052781,2014,2
48181,2613611,2018,2
48183,48277,2006,3
48183,74154,2006,2
48183,513488,2016,2
48183,739768,2012,2
48183,858571,2011,2
48183,875162,2015,2
48183,1143021,2011,2
48183,1554127,2011,2
48183,1978489,2015,2
48184,108796,2008,2
48184,115062,2012,2
48185,49067,2005,3
48185,52609,2009,2
48185,68031,2008,3
48185,91097,2005,2
48185,108604,2007,2
48185,115984,2006,2
48185,124694,2005,2
48185,129977,2009,2
48185,131945,2005,2
48185,139293,2006,2
48185,140198,2007,2
48185,148324,2006,2
48185,156419,2006,2
48185,157159,2007,2
48185,179719,2005,2
48185,183388,2005,2
48185,195277,2005,6
48185,196992,2005,2
48185,204195,2007,2
48185,207501,2005,2
48185,285338,2010,3
48185,317643,2013,2
48185,318562,2010,3
48185,330992,2007,2
48185,332898,2009,2
48185,379924,2007,2
48185,403176,2007,4
48185,423090,2007,2
48185,423696,2005,2
48185,433389,2005,2
48185,445411,2013,2
48185,492556,2005,4
48185,509861,2007,2
48185,564942,2007,4
48185,608497,2013,2
48185,610691,2005,2
48185,643884,2008,2
48185,648909,2007,2
48185,697324,2007,3
48185,778753,2007,3
48185,983516,2007,2
48185,1262135,2011,2
48185,1551572,2013,2
48187,156037,2005,2
48188,62901,2005,2
48188,79321,2005,2
48188,118548,2005,2
48188,132634,2005,2
48188,289689,2005,2
48188,292886,2005,2
48188,385062,2007,2
48188,403176,2005,2
48188,403178,2005,2
48188,403180,2005,2
48188,403181,2005,3
48188,622592,2007,2
48188,627935,2007,2
48189,289181,2006,3
48189,403180,2011,2
48223,57665,2006,2
48223,73964,2006,2
48223,195279,2006,3
48223,291556,2006,2
48223,292887,2006,2
48223,464410,2006,2
48223,650792,2006,2
48223,930116,2018,2
48223,953272,2006,2
48223,1661689,2018,2
48227,195415,2010,2
48245,1040696,2014,2
48246,603708,2007,3
48268,59022,2012,2
48268,68031,2016,2
48268,142553,2005,2
48268,326879,2005,2
48268,330992,2005,2
48270,115061,2007,2
48270,195274,2011,3
48271,195274,2011,2
48272,93419,2006,3
48277,74154,2006,3
48277,80187,2006,2
48277,86413,2009,3
48277,89403,2008,3
48277,95951,2009,3
48277,108796,2010,2
48277,115984,2006,2
48277,124431,2006,3
48277,124636,2006,6
48277,131909,2005,2
48277,136227,2010,2
48277,141780,2009,2
48277,141783,2006,6
48277,152876,2010,2
48277,152934,2015,2
48277,152937,2008,4
48277,157404,2016,2
48277,195274,2008,3
48277,196993,2009,3
48277,207501,2005,2
48277,207528,2005,2
48277,207625,2019,2
48277,241108,2015,5
48277,243888,2006,2
48277,253610,2006,2
48277,255835,2006,4
48277,329941,2010,2
48277,379936,2006,3
48277,423090,2006,2
48277,423696,2005,3
48277,426869,2009,3
48277,438022,2009,3
48277,492556,2005,4
48277,513488,2015,3
48277,527132,2005,2
48277,527268,2009,2
48277,539655,2006,3
48277,595229,2010,3
48277,597253,2009,3
48277,603708,2007,2
48277,614193,2008,2
48277,643529,2010,2
48277,684829,2006,2
48277,697324,2009,3
48277,820248,2008,2
48277,858571,2016,2
48277,875162,2015,3
48277,930116,2007,2
48277,948371,2012,3
48277,949900,2012,2
48277,956083,2009,2
48277,1208660,2009,3
48277,1223711,2018,2
48277,1276059,2015,2
48277,1508756,2015,2
48277,1546729,2015,2
48277,1590283,2015,2
48277,1657093,2018,2
48277,1673474,2016,2
48277,2174974,2015,2
48277,2282182,2015,2
48277,2305395,2018,2
48277,2612635,2019,2
48277,2659601,2019,2
48279,73964,2006,3
48279,109011,2006,2
48279,141783,2006,3
48279,464410,2006,2
48279,603708,2007,2
48280,49841,2005,5
48280,54765,2009,2
48280,58019,2013,2
48280,62545,2005,2
48280,63031,2010,4
48280,66693,2009,3
48280,68031,2009,3
48280,69493,2005,2
48280,71641,2015,2
48280,74154,2015,2
48280,74184,2013,3
48280,76960,2011,2
48280,80187,2015,2
48280,87693,2008,2
48280,91169,2008,4
48280,93706,2014,3
48280,109011,2005,2
48280,121403,2007,2
48280,124299,2005,3
48280,124636,2006,4
48280,129248,2009,2
48280,129977,2005,2
48280,130576,2009,3
48280,131909,2009,3
48280,136400,2009,2
48280,139201,2019,2
48280,140801,2017,2
48280,141780,2009,2
48280,141783,2005,5
48280,144128,2015,4
48280,144407,2010,4
48280,150089,2015,3
48280,152094,2010,2
48280,152934,2015,2
48280,152937,2009,5
48280,156048,2008,3
48280,156185,2015,3
48280,156310,2008,3
48280,156419,2016,2
48280,156747,2016,2
48280,157151,2014,3
48280,157333,2005,2
48280,161359,2008,2
48280,164740,2015,2
48280,174042,2005,8
48280,174047,2005,2
48280,195277,2009,3
48280,196986,2015,3
48280,196993,2005,3
48280,204194,2009,2
48280,237005,2008,3
48280,241105,2015,3
48280,241108,2005,8
48280,241257,2011,2
48280,255849,2015,2
48280,255893,2009,2
48280,256355,2015,2
48280,287093,2015,2
48280,292886,2005,3
48280,295421,2016,2
48280,297203,2011,3
48280,300254,2015,2
48280,304634,2008,3
48280,317619,2009,2
48280,317623,2008,3
48280,317657,2005,2
48280,318563,2005,2
48280,326879,2005,3
48280,329941,2015,2
48280,332898,2005,4
48280,337543,2005,2
48280,374861,2005,3
48280,379924,2015,2
48280,379936,2005,4
48280,393972,2005,3
48280,403177,2008,2
48280,403178,2008,2
48280,403180,2008,3
48280,406589,2005,3
48280,423089,2005,3
48280,423090,2005,3
48280,433912,2005,3
48280,462127,2008,3
48280,464410,2008,2
48280,470324,2014,4
48280,471077,2008,2
48280,481708,2008,3
48280,498552,2015,2
48280,503938,2008,2
48280,509902,2006,2
48280,509903,2008,3
48280,513443,2008,2
48280,527209,2011,2
48280,527419,2016,3
48280,527428,2008,2
48280,547232,2008,2
48280,564942,2009,3
48280,567606,2010,3
48280,574205,2009,3
48280,597253,2015,2
48280,604744,2015,4
48280,608497,2008,3
48280,612573,2007,2
48280,614199,2018,2
48280,615737,2016,3
48280,629604,2008,2
48280,631432,2009,3
48280,654517,2011,2
48280,684829,2015,2
48280,723981,2015,2
48280,773615,2015,3
48280,797932,2009,3
48280,810790,2013,3
48280,812416,2015,2
48280,875162,2013,3
48280,889108,2008,2
48280,899631,2016,2
48280,906552,2014,2
48280,912095,2008,2
48280,921542,2016,2
48280,923141,2008,2
48280,930116,2011,2
48280,953272,2015,2
48280,1078556,2010,2
48280,1081124,2015,2
48280,1103776,2014,2
48280,1276059,2014,2
48280,1500526,2015,3
48280,1513839,2015,2
48280,1516737,2014,2
48280,1527886,2009,2
48280,1542801,2014,2
48280,1546729,2011,3
48280,1584736,2015,4
48280,1623852,2015,2
48280,1681311,2011,2
48280,1851036,2014,3
48280,1911546,2014,2
48280,1934309,2015,2
48280,1936718,2015,2
48280,1978489,2015,2
48280,2037568,2014,2
48280,2163977,2015,2
48280,2255785,2015,2
48492,74152,2006,2
48492,86539,2006,2
48492,89403,2006,2
48492,108795,2006,2
48492,115982,2006,2
48492,129976,2006,2
48492,138716,2006,2
48492,142551,2006,2
48492,143223,2006,2
48492,229623,2006,2
48492,232888,2006,2
48492,241277,2006,2
48492,317618,2006,2
48492,362818,2006,2
48492,445411,2009,2
48492,610806,2006,2
48492,1513839,2018,2
48601,379936,2006,3
48662,60012,2009,2
48662,66929,2009,2
48662,68036,2009,2
48662,71675,2009,2
48662,71844,2008,2
48662,74154,2010,3
48662,94070,2007,3
48662,118887,2009,2
48662,120310,2014,2
48662,141780,2014,2
48662,152093,2009,2
48662,157158,2009,2
48662,165574,2009,3
48662,170332,2009,2
48662,196603,2009,2
48662,230673,2014,2
48662,232896,2009,2
48662,255849,2014,2
48662,283159,2009,2
48662,295420,2014,2
48662,311468,2009,2
48662,317625,2009,2
48662,333902,2009,2
48662,337543,2009,2
48662,339592,2009,2
48662,348171,2009,2
48662,377412,2011,3
48662,379924,2014,2
48662,389028,2007,2
48662,449750,2009,2
48662,498552,2014,2
48662,513441,2009,2
48662,513482,2009,2
48662,522231,2009,2
48662,615229,2009,2
48662,626847,2009,2
48662,644542,2009,2
48662,657081,2010,2
48662,691079,2014,2
48662,727822,2009,2
48662,785556,2009,2
48662,824421,2009,4
48662,843472,2009,2
48662,857630,2009,2
48662,858571,2009,3
48662,858787,2009,4
48662,973966,2014,2
48662,1003039,2009,2
48662,1006033,2009,2
48662,1009665,2009,2
48662,1504387,2009,2
48662,1592394,2011,3
48662,1654630,2009,2
48662,2163965,2014,2
48662,2163977,2014,2
48772,825656,2015,2
48961,57602,2006,2
48961,86466,2006,2
48961,99806,2006,2
48961,161351,2006,2
48961,255432,2006,2
48961,284433,2006,2
48961,342642,2006,2
48961,372101,2006,2
48961,378093,2006,2
48961,633585,2006,2
49020,60012,2009,2
49020,66929,2009,2
49020,68036,2009,2
49020,71675,2009,2
49020,84400,2009,3
49020,108796,2009,2
49020,118887,2009,2
49020,152093,2009,2
49020,152973,2009,3
49020,157158,2009,2
49020,170332,2009,2
49020,196603,2009,2
49020,232896,2009,2
49020,311468,2009,2
49020,317625,2009,2
49020,333902,2009,2
49020,337543,2009,2
49020,339592,2009,2
49020,348171,2009,2
49020,449750,2009,2
49020,513441,2009,2
49020,513482,2009,2
49020,520955,2009,3
49020,522231,2009,2
49020,615229,2009,2
49020,626847,2009,2
49020,644542,2009,2
